"target","ids","date","flag","user","text"
"0","1468489438","Tue Apr 07 01:59:25 PDT 2009","NO_QUERY","Serendipi","@hippychick3 clarkes shoes don't fir her - they don't go small enough for her feet - we have to go to specialist shoe shops "
"0","1468489452","Tue Apr 07 01:59:26 PDT 2009","NO_QUERY","krzysexikewl","Off to work   ahhhh, such is life for the poor &amp; unknown... was thinking earlier how much loot that Miley Cyrus has at age 15 ..."
"0","1468489507","Tue Apr 07 01:59:27 PDT 2009","NO_QUERY","aeon512","Sitting @seb and waiting for hours. Bad customer service "
"0","1468489520","Tue Apr 07 01:59:27 PDT 2009","NO_QUERY","jasminemcatee","Finally wrapped.  My body has literally broken down this evening.  In bed, return of super fever "
"0","1468489522","Tue Apr 07 01:59:27 PDT 2009","NO_QUERY","foot_loose","@Yuddylicious He hatez me. "
"0","1468489868","Tue Apr 07 01:59:35 PDT 2009","NO_QUERY","maymaym","I really should be sleeping already but just can't seem to get to bed before the sun comes up. Progress on sorting out life is slow+hard. "
"0","1468490045","Tue Apr 07 01:59:39 PDT 2009","NO_QUERY","benaud","@jjprojects  maybe a broken mbp from eBay? One with a broken screen or something. Good luck."
"0","1468490111","Tue Apr 07 01:59:41 PDT 2009","NO_QUERY","cjsheerin","No O2 GPRS  Anyone else with issues?"
"0","1468490260","Tue Apr 07 01:59:44 PDT 2009","NO_QUERY","omgitsnoelle","@Ryuoky No sun here  and I was hoping to sit out on the balcony "
"0","1468490308","Tue Apr 07 01:59:45 PDT 2009","NO_QUERY","aaleeecccc","the maine- please out me to sleep! i have tests in the morning! "
"0","1468490629","Tue Apr 07 01:59:53 PDT 2009","NO_QUERY","AL_ITO","WANTS TO BUY BIG BANG THEORY ON DVD!!  byeeee.x"
"0","1468490737","Tue Apr 07 01:59:55 PDT 2009","NO_QUERY","Vestrise","Fucking boredom... Makes me wanna go have a smoke... "
"0","1468491182","Tue Apr 07 02:00:03 PDT 2009","NO_QUERY","Jebatron","@kimberley_ lol awww!  I want a cuddles now  you almost made my eyes  leak. love you too &lt;3"
"0","1468491443","Tue Apr 07 02:00:08 PDT 2009","NO_QUERY","GlennSanAgustin","Sleep for now then get up in 4 hours  then a very busy week aghhhhh"
"0","1468491526","Tue Apr 07 02:00:07 PDT 2009","NO_QUERY","LadyHoldem","@phil_hellmuth So sad "
"0","1468491766","Tue Apr 07 02:00:11 PDT 2009","NO_QUERY","alsiladka","My cousins can't stop playing Frozen Bubble Twisted &amp; Resco Bubble. Bye bye #N85, see you after a week or two "
"0","1468492354","Tue Apr 07 02:00:19 PDT 2009","NO_QUERY","MATTY_METAL118","Pure hurt my neck at the gym "
"0","1468492357","Tue Apr 07 02:00:22 PDT 2009","NO_QUERY","njhughes0103","work time "
"0","1468492488","Tue Apr 07 02:00:21 PDT 2009","NO_QUERY","mixxxtape","I'm not ready for school yet "
"0","1468492563","Tue Apr 07 02:00:22 PDT 2009","NO_QUERY","Cervidae","Today's plan: driving back to Vienna: spring cleaning in my flat "
"0","1468492702","Tue Apr 07 02:00:26 PDT 2009","NO_QUERY","lwmedium","@HippyDi that's sad "
"0","1468492727","Tue Apr 07 02:00:29 PDT 2009","NO_QUERY","tabbed","suck , when you know you haven't done anything wrong , but it feels like you have "
"0","1468492873","Tue Apr 07 02:00:28 PDT 2009","NO_QUERY","quinn_keshalyi","@dian_yach I would love to swim but don't know how  "
"0","1468493268","Tue Apr 07 02:00:37 PDT 2009","NO_QUERY","BlahMaxine","Mmmm, i want eatser show on the 14th; not 15th   this is bad for me  Maddie D:"
"0","1468493377","Tue Apr 07 02:00:39 PDT 2009","NO_QUERY","CustomerSense","Today I'm really amazed (scared) by how many basic errors I find on e-commerce websites. Wrong error messages, no loading icons, etc. "
"0","1468493677","Tue Apr 07 02:00:46 PDT 2009","NO_QUERY","x0_blondie","why won't twitter let me change my picture? "
"0","1468493731","Tue Apr 07 02:00:46 PDT 2009","NO_QUERY","shortyyyy","@ZoeAimee I'm trying to research some dude for my english assignment that is due tomorrow, and my internet keeps freezing and won't load "
"0","1468494392","Tue Apr 07 02:00:58 PDT 2009","NO_QUERY","xhardtoforget","just got up, pshhh going on the trampoline, even though I am all sore "
"0","1468494732","Tue Apr 07 02:01:04 PDT 2009","NO_QUERY","amielia_1991","Homework "
"0","1468494789","Tue Apr 07 02:01:09 PDT 2009","NO_QUERY","dessey","@pmarnandus re: daily gossip.. well the twitter gossips are mostly from E! Online which I cannot access!! "
"0","1468494849","Tue Apr 07 02:01:10 PDT 2009","NO_QUERY","downsy","http://twitpic.com/2y7bg - This is Ashley from Kick's afternoon show. He's not impressed with the Twitter "
"0","1468495130","Tue Apr 07 02:01:15 PDT 2009","NO_QUERY","carakole","@islandiva147 I sent u a tweet yesterday but I don't know why it didn't work  I guess you're sleeping right now I am working soon noon !!!"
"0","1468495292","Tue Apr 07 02:01:18 PDT 2009","NO_QUERY","lordofthedarts","English revision class "
"0","1468495833","Tue Apr 07 02:01:29 PDT 2009","NO_QUERY","Dibbs_ZA","Laptop died on me yesterday    Have to reinstall, but its the perfect time to try out Windows 7 (beta)"
"0","1468495877","Tue Apr 07 02:01:30 PDT 2009","NO_QUERY","fisher_david","finalising annual report for 2008... Ugh "
"0","1468496029","Tue Apr 07 02:01:34 PDT 2009","NO_QUERY","joeyfrsh2dth","2 hrs need to go by quick "
"0","1468496097","Tue Apr 07 02:01:35 PDT 2009","NO_QUERY","katexuereb","@shannanstedman haha i got to be up at 8  and sit through a 2 hr mass. umm like 2 ish ..is that alright? is that too late?"
"0","1468496197","Tue Apr 07 02:01:38 PDT 2009","NO_QUERY","MagickTom","has got to go into college today  in the holidays (((( !"
"0","1468496352","Tue Apr 07 02:01:41 PDT 2009","NO_QUERY","cun","@DG8ball yeah? If you get spraying, I'm going to have to pay you to spray my M3 at some point. They dont to e46 M3's in white in europe, "
"0","1468496366","Tue Apr 07 02:01:41 PDT 2009","NO_QUERY","AndrewBrook","@NathnaelB I would love to be ill next week dude... but no pay "
"0","1468496510","Tue Apr 07 02:01:44 PDT 2009","NO_QUERY","winematcher","@Vixens not so innocent after all "
"0","1468496635","Tue Apr 07 02:01:47 PDT 2009","NO_QUERY","BelleBot","What happened to last night's twits? They've gone and run away! "
"0","1468496782","Tue Apr 07 02:01:50 PDT 2009","NO_QUERY","Jordannnnn","@BenjaminReid Your internet still down?? :O "
"0","1468498034","Tue Apr 07 02:02:16 PDT 2009","NO_QUERY","brittany928","thinks she is going to be at this traffic light all night  haha"
"0","1468498332","Tue Apr 07 02:02:21 PDT 2009","NO_QUERY","BlackSwanImages","Edict just been announced. No social networking using the office system  OK Tweet this then evening chaps "
"0","1468498404","Tue Apr 07 02:02:23 PDT 2009","NO_QUERY","Paula_Ox","bored in tec "
"0","1468498594","Tue Apr 07 02:02:27 PDT 2009","NO_QUERY","Henre","@spitorswallow wish I could...but the seasons don't change 365 days of the year. "
"0","1468498689","Tue Apr 07 02:02:30 PDT 2009","NO_QUERY","Oml3t","#heyxboxlive Probably shouldn't mention any show with Drew Carey considering what he's done to Major Nelson "
"0","1468498896","Tue Apr 07 02:02:33 PDT 2009","NO_QUERY","Viva_la_nerd","Man im too fucked to be in work "
"0","1468499488","Tue Apr 07 02:02:45 PDT 2009","NO_QUERY","sanjay2005","still in the business plan meeting.. Too many back to back presentations "
"0","1468499491","Tue Apr 07 02:02:45 PDT 2009","NO_QUERY","gstubbs","Sitting outside doctor's surgery so it's my turn now  bah what a holiday !!!"
"0","1468499537","Tue Apr 07 02:02:46 PDT 2009","NO_QUERY","xoxChelleMcCxox","@Donniesbabe well its pishing here  sun looks like it wants to break through hope it dows kids doing my head in !!!!!!"
"0","1468500372","Tue Apr 07 02:03:04 PDT 2009","NO_QUERY","brittbrown51","finally home... sooo tired.. "
"0","1468500546","Tue Apr 07 02:03:08 PDT 2009","NO_QUERY","cosmicgirlie","omg breech again *sob*   "
"0","1468500666","Tue Apr 07 02:03:10 PDT 2009","NO_QUERY","lokisimah","whitout friends "
"0","1468501592","Tue Apr 07 02:03:30 PDT 2009","NO_QUERY","43342059","is pisses off, legs ++ feet in loads of pain, running from a old man who tryed too trash our tent :O "
"0","1468501599","Tue Apr 07 02:03:31 PDT 2009","NO_QUERY","pandachops","not going swimming "
"0","1468501650","Tue Apr 07 02:03:32 PDT 2009","NO_QUERY","LeeZett","@_Jaska Some things... they just never get old. http://tinyurl.com/holdisgiantcherry I miss Maya. "
"0","1468501746","Tue Apr 07 02:03:34 PDT 2009","NO_QUERY","Lekha_m","wants to go Shopping! "
"0","1468501925","Tue Apr 07 02:03:38 PDT 2009","NO_QUERY","balajil","Making a short video, Windows movie maker has crashed for 20th time   but my middle name is perseverence :p , should finish the video soon"
"0","1468502040","Tue Apr 07 02:03:41 PDT 2009","NO_QUERY","McFLYBelgium","@dougiemcfly @tommcfly good morning guys, how are you all? You know, it's frustrating, I never get a reply  "
"0","1468502262","Tue Apr 07 02:03:46 PDT 2009","NO_QUERY","stormduck","@jardinjaponais *hugs* I hope your day gets better. Cell phone providers are made of suck "
"0","1468502371","Tue Apr 07 02:03:48 PDT 2009","NO_QUERY","moilive","Rode river circuit, asthma hit hard :O Too wet to mow  Amazed or amused that W/pac cr limit raised, celebrated with Coles' shop, etc. ;)"
"0","1468502648","Tue Apr 07 02:03:54 PDT 2009","NO_QUERY","milesperdan","ss favourite youtube clip, lightning mcqueen singing &quot;barbie girl&quot;, has been taken down. "
"0","1468502708","Tue Apr 07 02:03:55 PDT 2009","NO_QUERY","laowai","@big_blue_wolf Not yet, no. Doubt I'll get a chance to until tonight. Work's mental, thanks to BT cutting off 70,000 customers today "
"0","1468502726","Tue Apr 07 02:03:55 PDT 2009","NO_QUERY","AuroraLee","Twitter was down when I went to bed last night.   But now it back and so am I!"
"0","1468502931","Tue Apr 07 02:04:00 PDT 2009","NO_QUERY","Hanja","try to use skimmer by fallon for the first time... like the overwiev and style, would be cool ig you could browse the photos "
"0","1468503341","Tue Apr 07 02:04:08 PDT 2009","NO_QUERY","michelle_andrea","@livinginfiction outdoors man..can't get to the gym this week, no time no time  dinner soon babe! early next week? or brunch sunday."
"0","1468503546","Tue Apr 07 02:04:12 PDT 2009","NO_QUERY","cheekymaltesa10","dramaa assignmenting is gay. too sick but i have to do it "
"0","1468503555","Tue Apr 07 02:04:12 PDT 2009","NO_QUERY","taitaisanchez","@jetshun4 persons who read my twitter can't catch up for another week.  Can't talk about it here.  But yeah, saaaaad.  "
"0","1468503801","Tue Apr 07 02:04:18 PDT 2009","NO_QUERY","tinknevertalks","@redtoffee Strawberry is the absolute best Angel Delight EVA!  I had chocolate once, but it was too sweet. "
"0","1468504014","Tue Apr 07 02:04:24 PDT 2009","NO_QUERY","sparksthetoby","@marissamonotony why "
"0","1468504541","Tue Apr 07 02:04:35 PDT 2009","NO_QUERY","KDogOz","@re303 Congrats!!! Bella misses you "
"0","1468504713","Tue Apr 07 02:04:39 PDT 2009","NO_QUERY","clairzilla","first cold night of the year "
"0","1468504935","Tue Apr 07 02:04:44 PDT 2009","NO_QUERY","jessindia","My friend Coco (Chris) had a party this weekend, and it seemed to have been awesome. FAIL. I wasnae there   "
"0","1468505022","Tue Apr 07 02:04:46 PDT 2009","NO_QUERY","colossaldonkey","hasnt done any work  oh well!"
"0","1468505135","Tue Apr 07 02:04:49 PDT 2009","NO_QUERY","chell93","my msn hates my guts. i wanted to go out tonight "
"0","1468505282","Tue Apr 07 02:04:52 PDT 2009","NO_QUERY","miss_emmajane","My dog passed away in the night  full on gutted."
"0","1468505328","Tue Apr 07 02:04:53 PDT 2009","NO_QUERY","rupert_h","Mum just called, now my sister is in hospital "
"0","1468505934","Tue Apr 07 02:05:06 PDT 2009","NO_QUERY","ryfer","still at work "
"0","1468506213","Tue Apr 07 02:05:11 PDT 2009","NO_QUERY","xmissworldx","Still stuck with the Microsoft specialist... Won't this day ever end! "
"0","1468506562","Tue Apr 07 02:05:19 PDT 2009","NO_QUERY","nicolahill","Off to bed ... damn end of daylight savings - means my son will be awake at 5.30am "
"0","1468506687","Tue Apr 07 02:05:22 PDT 2009","NO_QUERY","hayleydoherty","a day of nothing...bliss!! miss my boy tho "
"0","1468506889","Tue Apr 07 02:05:27 PDT 2009","NO_QUERY","frogtosser","Tonight's episode of #House incredibly sad.  And it has nothing to do with Meatloaf's usual bad acting."
"0","1468507433","Tue Apr 07 02:05:38 PDT 2009","NO_QUERY","radz_r","Why is it so hot today??  "
"0","1468507491","Tue Apr 07 02:05:39 PDT 2009","NO_QUERY","ikeyjoe","Playing PKR online poker and has a headache "
"0","1468507632","Tue Apr 07 02:05:43 PDT 2009","NO_QUERY","43342059","is pissed off, running from that old man who tried too trash our tent has left me with the battle wombs "
"0","1468507783","Tue Apr 07 02:05:46 PDT 2009","NO_QUERY","FREDDIESDOUBLE","@elanorelle Niceee... we ran out of filter coffee art work , not good  , forgot my bread to make toast bad start to the day"
"0","1468507796","Tue Apr 07 02:05:47 PDT 2009","NO_QUERY","pnormand","@alessandrod: dude.. hope you guys are alright, except the home/car "
"0","1468508226","Tue Apr 07 02:05:57 PDT 2009","NO_QUERY","madhu_bhishma","What a lousy day  ... buh..."
"0","1468508517","Tue Apr 07 02:06:04 PDT 2009","NO_QUERY","julie911","@rakeman It was in the 80s F just last week! "
"0","1468508523","Tue Apr 07 02:06:03 PDT 2009","NO_QUERY","pogzie","just violated the tuners rule.. dont buy non-performance parts. sorry.  ima buy the air filters next time.."
"0","1468508689","Tue Apr 07 02:06:07 PDT 2009","NO_QUERY","CiaraRenee","@RoBaBaNks I can't sleep either "
"0","1468508797","Tue Apr 07 02:06:10 PDT 2009","NO_QUERY","AndrewOneDegree","i have the flu "
"0","1468509056","Tue Apr 07 02:06:15 PDT 2009","NO_QUERY","stephie6788","@theonewithkatie please! I need someone to go to IT with me. "
"0","1468509098","Tue Apr 07 02:06:17 PDT 2009","NO_QUERY","EmmaH1980","@CHRISDJMOYLES didnt get tickets  live in MK, gutted xx"
"0","1468509471","Tue Apr 07 02:06:25 PDT 2009","NO_QUERY","xLacerationx","@Deemaah but i offered to clean twice "
"0","1468510049","Tue Apr 07 02:06:38 PDT 2009","NO_QUERY","missgiggly","@pinkiecharm sorry, you musta got a bit.. sick of my dance tweets.  Sorry to have you unfollow me "
"0","1468510181","Tue Apr 07 02:06:41 PDT 2009","NO_QUERY","hypknotoad","Can't get past 43 in flight control  http://twitpic.com/2y7f2"
"0","1468510278","Tue Apr 07 02:06:43 PDT 2009","NO_QUERY","krussant","morning!! good mood, bad pain. lovely day for staying in bed again "
"0","1468510299","Tue Apr 07 02:06:44 PDT 2009","NO_QUERY","snoOziedoll","is a twitter loner!!! "
"0","1468510883","Tue Apr 07 02:06:57 PDT 2009","NO_QUERY","doris12","i can't breatheee... i hate being sick! "
"0","1468511008","Tue Apr 07 02:06:59 PDT 2009","NO_QUERY","akkiebardoel","It is snowing in Tennessee too!! "
"0","1468511185","Tue Apr 07 02:07:03 PDT 2009","NO_QUERY","KadijaKamara","@DreadKey I�m K.O'd ..  battered and bruised! ... my arm .. The tambourine..,  self conflicted pain! "
"0","1468511278","Tue Apr 07 02:07:04 PDT 2009","NO_QUERY","Mike_Rhodes","i have to wake up in 5 hours  laameeee"
"0","1468511296","Tue Apr 07 02:07:05 PDT 2009","NO_QUERY","Caprica","my interwebs is so fraked up that I can google maps something on my iPhone (3bar GPRS ..no 3G!) faster than my 10Mbps cable connection! "
"0","1468511722","Tue Apr 07 02:07:13 PDT 2009","NO_QUERY","poster_girl","isn't feeling well, still don't get why people say they're pregnancy is the most beautifull time of they're life "
"0","1468511743","Tue Apr 07 02:07:15 PDT 2009","NO_QUERY","journalismnews","@sam_piroton hope so - I don't have an iPhone (@lauraoliver) "
"0","1468512629","Tue Apr 07 02:07:34 PDT 2009","NO_QUERY","itsmeixie","what is this?? I feel  hotter.. I'm sicker than ever "
"0","1468512809","Tue Apr 07 02:07:38 PDT 2009","NO_QUERY","unluckydip","@xguccishoesx  Seems tony is away in Sheffield "
"0","1468512858","Tue Apr 07 02:07:39 PDT 2009","NO_QUERY","omgwtfannie","@moony394 *huggggs* i'm glad you're here to help me through this  he was my favourite character. the white house sucks for stealing him "
"0","1468513210","Tue Apr 07 02:07:47 PDT 2009","NO_QUERY","fmfootwear","tomorrow is another day....damn tomorrow is already today "
"0","1468513298","Tue Apr 07 02:07:49 PDT 2009","NO_QUERY","CharlieSolace","Watching RealKidPoker (Daniel Negreanu) lose $160,000 in four hours real time via twitter. He's losing it "
"0","1468513392","Tue Apr 07 02:07:51 PDT 2009","NO_QUERY","pitofdarkness","Anticipating a slow empty boring summer "
"0","1468514004","Tue Apr 07 02:08:04 PDT 2009","NO_QUERY","audhumbla","is off to Italy today! No more Starcraft for a couple of weeks though "
"0","1468514218","Tue Apr 07 02:08:09 PDT 2009","NO_QUERY","long1nguyen","Awake ..why can't I sleep..... Got to work @ 6AM -4hours "
"0","1468514345","Tue Apr 07 02:08:12 PDT 2009","NO_QUERY","irlbinky","@karen230683 more shopping!!! sounds like a terrible plan  hope you are not dragging your brother with you this time :p"
"0","1468514411","Tue Apr 07 02:08:13 PDT 2009","NO_QUERY","S0PH13_X","@Dannymcfly haha! tell me about it!.. i dont get it either  x"
"0","1468514434","Tue Apr 07 02:08:14 PDT 2009","NO_QUERY","Zozza90","@jaredleto  i can't sleep i need to work on my speech about huka and youth, i hope i get the 10 full marks "
"0","1468514855","Tue Apr 07 02:08:23 PDT 2009","NO_QUERY","LadyT8088","@janinesd no i'm poor. i am not an RN yet so i still have mobi!!! lol!!! "
"0","1468515051","Tue Apr 07 02:08:27 PDT 2009","NO_QUERY","ankeshk","My search decks on tweetdeck are not working since yesterday  - anyone else have this problem?"
"0","1468515697","Tue Apr 07 02:08:41 PDT 2009","NO_QUERY","ihatecrayons","@SmashleyPants Awwwww    *virtual flowers, chocolates. hugs, and kisses* &lt;3"
"0","1468515839","Tue Apr 07 02:08:44 PDT 2009","NO_QUERY","RichardJames92","im awake people , got nothing to do today  probably watch TV and get rid of all my programs on sky+ planner ( the joy NOT !!!! )"
"0","1468515857","Tue Apr 07 02:08:45 PDT 2009","NO_QUERY","littoljames","Out of stock on xbox 360 limied edition red Elite at the moment  . I must have one!   http://twitpic.com/2y7g0"
"0","1468515910","Tue Apr 07 02:08:46 PDT 2009","NO_QUERY","moonrust","Morning all. Gave the cat his tablet this morning... What a mission that is! He knows what we're up to now and prepares for battle "
"0","1468516317","Tue Apr 07 02:08:55 PDT 2009","NO_QUERY","yoitspaulina","@nicholasbraun aww no fair, you didn't check the pic i sent you "
"0","1468517081","Tue Apr 07 02:09:11 PDT 2009","NO_QUERY","xappleoflondonx","@heidimontag we don't get to see season 5 of hills till may "
"0","1468517358","Tue Apr 07 02:09:18 PDT 2009","NO_QUERY","SabrinaOnAir","Driving to my parents and chilling with them. Well the sun is shining, but I don't feel so well today "
"0","1468517434","Tue Apr 07 02:09:20 PDT 2009","NO_QUERY","smorgo","@DavidT2006 Virgin again today, I'm afraid as I'm pushed for time. Having said that, I was delayed 40 mins at Brum "
"0","1468517562","Tue Apr 07 02:09:22 PDT 2009","NO_QUERY","tiadorable","has the biggest headache  But a second job! Woo!"
"0","1468517778","Tue Apr 07 02:09:27 PDT 2009","NO_QUERY","Assshq","can't wait for bring me the horizonnn. too bad Curtis Ward is not in the band anymore "
"0","1468517885","Tue Apr 07 02:09:29 PDT 2009","NO_QUERY","pinkmonkies","No, that's not him in the picture. I don't have any pics yet "
"0","1468518013","Tue Apr 07 02:09:32 PDT 2009","NO_QUERY","neilwaud78qg","Working rite now, but have a MASSIVE Headache building, and feeling very sick.  ."
"0","1468518042","Tue Apr 07 02:09:32 PDT 2009","NO_QUERY","mattmbr","@darkened_jade Yep.....WORK....started badly and has gone rapidly downhill!  Story of my life to be honest "
"0","1468518185","Tue Apr 07 02:09:36 PDT 2009","NO_QUERY","tropicalaqua"," have to work on homework tmrw..."
"0","1468518575","Tue Apr 07 02:09:46 PDT 2009","NO_QUERY","omgwtfannie","@moony394 LOL ugh that's so ominous, i hope i don't have to cry over idol this week too. fox hates me "
"0","1468518601","Tue Apr 07 02:09:46 PDT 2009","NO_QUERY","fafs","@mistystilletto if it had happened to anyone else i would have peed myself laughing. I scraped my leg "
"0","1468518616","Tue Apr 07 02:09:46 PDT 2009","NO_QUERY","davidkudrev","@reldred yes #babypunch is totally addictive "
"0","1468518622","Tue Apr 07 02:09:46 PDT 2009","NO_QUERY","thierry86","I'm yet thinking of earthquake in Abruzzo(Italy) "
"0","1468518661","Tue Apr 07 02:09:48 PDT 2009","NO_QUERY","kayasmith","think i need to start buying and using wrinkle cream "
"0","1468519224","Tue Apr 07 02:10:01 PDT 2009","NO_QUERY","mousenator","Oh man, I can't find a Tenori-On anywhere! What am I going to do?! "
"0","1468519231","Tue Apr 07 02:10:01 PDT 2009","NO_QUERY","lukehmuse","It really annoys me when I'm on msn on my 360 late at night watching a DVD and I fall asleep inadvertently.  Damn it lukey "
"0","1468519716","Tue Apr 07 02:10:08 PDT 2009","NO_QUERY","thatdudenxtdoor","finally home now... so hungry and now one is home "
"0","1468519769","Tue Apr 07 02:10:09 PDT 2009","NO_QUERY","Ste1987","Suppose I should start revision and stop putting this mornings session off. Tweet soon "
"0","1468519879","Tue Apr 07 02:10:12 PDT 2009","NO_QUERY","LittleMinx4u","@britneyspears just read up about the film, looks good!! Although we over here are gonna have to wait for it to come out "
"0","1468520064","Tue Apr 07 02:10:15 PDT 2009","NO_QUERY","lil_ms_minty","@GetSmart86 U watching Loser? I wanna cry for Sean "
"0","1468520705","Tue Apr 07 02:10:28 PDT 2009","NO_QUERY","michaelvcarter","wants someone to come back "
"0","1468521189","Tue Apr 07 02:10:39 PDT 2009","NO_QUERY","FashnblyChic","Wishing I hadnt skipped breakfast this morning...hungry! "
"0","1468521339","Tue Apr 07 02:10:42 PDT 2009","NO_QUERY","oliverheath","@jamsandwich i was sniffling for the first time this year at 5am today....crappy isn't it "
"0","1468521684","Tue Apr 07 02:10:50 PDT 2009","NO_QUERY","iworkforthem","@jsparsons I am starting my prep. for the PMP exam tomorrow.  Can relate the feeling."
"0","1468521739","Tue Apr 07 02:10:51 PDT 2009","NO_QUERY","MelodyMelodyyy","@Izzy_Artest Miss you too...  It's been too long! Come back!"
"0","1468522016","Tue Apr 07 02:10:57 PDT 2009","NO_QUERY","NusardelO","Was going to make a site updates twitter account but nahh, it won't work "
"0","1468522039","Tue Apr 07 02:10:57 PDT 2009","NO_QUERY","twibirdy","gaaa i want some peace and quiet! hard to find wen living with 6 people living in a small 3 bedroom unit! "
"0","1468522061","Tue Apr 07 02:10:58 PDT 2009","NO_QUERY","fiendishfish","Am gutted, checked weather report for the wrong day! No fishing for me today "
"0","1468522070","Tue Apr 07 02:10:58 PDT 2009","NO_QUERY","EwoutRommens","@cadelofficial http://twitpic.com/2ved8 - I love mountains.. but i live in belgium.. "
"0","1468522212","Tue Apr 07 02:11:01 PDT 2009","NO_QUERY","moyzie01","looks like baby is going to be born in PI "
"0","1468522517","Tue Apr 07 02:11:07 PDT 2009","NO_QUERY","just_awful","might go hiking in the big thicket in a couple weeks. what monsters are supposed to be in this area? chupacabra? i hope not "
"0","1468522689","Tue Apr 07 02:11:11 PDT 2009","NO_QUERY","kdebusca","Why are there kids shows on PBS right now? Its supposed to be Nature! "
"0","1468522829","Tue Apr 07 02:11:13 PDT 2009","NO_QUERY","lonelygirl89","I suck at French "
"0","1468523199","Tue Apr 07 02:11:21 PDT 2009","NO_QUERY","mattuk","@Cynnergies Yep, I also seem to get a real slowdown most evening after around 6pm GMT "
"0","1468523421","Tue Apr 07 02:11:26 PDT 2009","NO_QUERY","Linda57bp","all work and no play does not a happy Linda make  Can't wait for the holidays!"
"0","1468523989","Tue Apr 07 02:11:39 PDT 2009","NO_QUERY","JohnnyFoam","Hates his pills, oh god why do they have to taste so fuckin horrible. 0,5 liter of coke to flush them down isnt even enough "
"0","1468524463","Tue Apr 07 02:11:50 PDT 2009","NO_QUERY","milzy_gurl","@rainarcher can only fit 4 people max and its full  otherwise, you know, it would be yours .. sowwi!"
"0","1468524966","Tue Apr 07 02:12:02 PDT 2009","NO_QUERY","RoseStack","@masterballerina haha but then u'd have 2 go to cambeltown.  omg i can't even draw well in inkart."
"0","1468525551","Tue Apr 07 02:12:13 PDT 2009","NO_QUERY","JustinMGreen","I always get insomnia at the most inopportune times. "
"0","1468525572","Tue Apr 07 02:12:14 PDT 2009","NO_QUERY","BW101","you've all failed me "
"0","1468525616","Tue Apr 07 02:12:15 PDT 2009","NO_QUERY","Chris2go","i can't enjoy the weather "
"0","1468525712","Tue Apr 07 02:12:17 PDT 2009","NO_QUERY","rocknrollloser","I am officially alone on my Twitter "
"0","1468525918","Tue Apr 07 02:12:21 PDT 2009","NO_QUERY","katiekatiek","ive been awake for so long it feels about 6pm   meh "
"0","1468526018","Tue Apr 07 02:12:24 PDT 2009","NO_QUERY","twistory","@StevenGhysel That seems to be a problem with Twitter's timestamps. Not much we can do about it "
"0","1468526184","Tue Apr 07 02:12:28 PDT 2009","NO_QUERY","kimjohansson","Well, this day... I would like to go out in the sun instead of sitting here looking at Excel... "
"0","1468526212","Tue Apr 07 02:12:29 PDT 2009","NO_QUERY","sidepodcastchat","When I get mine I�m going to do a tour of Copenhagen with it �;) Hmmph I can't top that  .. must get thinking .. http://tinyurl.com/c2trgj"
"0","1468526847","Tue Apr 07 02:12:43 PDT 2009","NO_QUERY","Jerome_143","Just finished watching the new Heroes episode....God, I can't wait for next weeks episode  Heroes FTW"
"0","1468526991","Tue Apr 07 02:12:46 PDT 2009","NO_QUERY","theonlybigjames","Work is dragging... Pretty tired only got about 2 and a half hours sleep "
"0","1468527026","Tue Apr 07 02:12:47 PDT 2009","NO_QUERY","nickbjorn","Urg,colds suck "
"0","1468527108","Tue Apr 07 02:12:49 PDT 2009","NO_QUERY","HighDefForum","Fta: anyone heard about this? wondering if anyone is carrying VOOM anymore or are they pretty much dead?  http://tinyurl.com/ca6z8j"
"0","1468527522","Tue Apr 07 02:12:58 PDT 2009","NO_QUERY","rockstarbn","Is happy because I annihilated a baby huntsman in my kitchen with the cooking pan..however this means a MAMA one may be in hiding  FUCK!!!"
"0","1468527541","Tue Apr 07 02:12:59 PDT 2009","NO_QUERY","Zomog","About to go looking for shoes for my brother, looking forward to Torquay in April. Not as sunny as yesterday here "
"0","1468527813","Tue Apr 07 02:13:05 PDT 2009","NO_QUERY","LoveYouCuddles","just woke up, late, again! I was supposed to wake up at 6am cause there are lots of things to do... late homework mostly. "
"0","1468527895","Tue Apr 07 02:13:07 PDT 2009","NO_QUERY","larsjeppesen","is boarding EK348 - as usual, no upgrade from EK Colombo "
"0","1468528315","Tue Apr 07 02:13:16 PDT 2009","NO_QUERY","saran2smart","missed some good oppertunities... "
"0","1468528378","Tue Apr 07 02:13:17 PDT 2009","NO_QUERY","omgwtfannie","@moony394 it must be because i slash their characters  sighhh gonna go sleep and dream happy things about kutner"
"0","1468528850","Tue Apr 07 02:13:27 PDT 2009","NO_QUERY","DiademaLA","Babies a bit sick  poor honey. Having a relaxing day otherwise in Israel, enjoying all the fam."
"0","1468528946","Tue Apr 07 02:13:30 PDT 2009","NO_QUERY","BenWay08","Best birthday ever. Untill the house sold. "
"0","1468529203","Tue Apr 07 02:13:35 PDT 2009","NO_QUERY","dnelthemc","Nothings worse than planning on going to the mall with no money  Damn Unheavens Dunks"
"0","1468529240","Tue Apr 07 02:13:36 PDT 2009","NO_QUERY","mauvedeity","Does Not Want co-worker's various lurgies "
"0","1468529512","Tue Apr 07 02:13:42 PDT 2009","NO_QUERY","tmusicmagazine","@JamboTheJourno I am indeed, the one with my RLC interview in. Good stuff, thought I'd finally found something no-one else had "
